"FUND_CODE","FUND_NAME","ITEM_TYPE","SOURCE_DESCRIPTION","CATEGORY","src.cat"
"1060H","MSU Spartan Grant","651255000221","MSU","Gift Aid","MSU_GiftAid"
"1060M","MSU Spartan Grant","651255000222","MSU","Gift Aid","MSU_GiftAid"
"M_1060H","MSU Spartan Grant","651255000223","MSU","Gift Aid","MSU_GiftAid"
"M_1060M","MSU Spartan Grant","651255000224","MSU","Gift Aid","MSU_GiftAid"
"1102","Presidential Study Abrd","651255000225","MSU","Gift Aid","MSU_GiftAid"
"1103","MSU Spartans Will Scholr","651255000230","MSU","Gift Aid","MSU_GiftAid"
"1104","MSU Supplemental Grant","651255000235","MSU","Gift Aid","MSU_GiftAid"
"M_1104","MSU Supplemental Grant","651255000236","MSU","Gift Aid","MSU_GiftAid"
"1105R","University Scholars Awrd","651255000240","MSU","Gift Aid","MSU_GiftAid"
"1107","Honors Competitive Awrd","651255000250","MSU","Gift Aid","MSU_GiftAid"
"1112","ADS Comm. Semi-Finalist","651255000260","MSU","Gift Aid","MSU_GiftAid"
"MIRS","MSU Michigan Resident Scholarship","651255000261","MSU","Gift Aid","MSU_GiftAid"
"M_MIRS","MSU Michigan Resident Scholarship","651255000262","MSU","Gift Aid","MSU_GiftAid"
"1112N","ADS Comm. Finalist","651255000265","MSU","Gift Aid","MSU_GiftAid"
"1116","Honors Distinction","651255000270","MSU","Gift Aid","MSU_GiftAid"
"M_1116","Honors Distinction","651255000271","MSU","Gift Aid","MSU_GiftAid"
"1117","Honors Excellence","651255000275","MSU","Gift Aid","MSU_GiftAid"
"M_1117","Honors Excellence","651255000276","MSU","Gift Aid","MSU_GiftAid"
"1121P","Spartan PreCollege Schl","651255000280","MSU","Gift Aid","MSU_GiftAid"
"1127","MSU Special Merit Award","651255000285","MSU","Gift Aid","MSU_GiftAid"
"1128","Spartan Achievement Scho","651255000290","MSU","Gift Aid","MSU_GiftAid"
"1128R","Spartan Achievement Scholarship","651255000291","MSU","Gift Aid","MSU_GiftAid"
"1129","Spartan Achvmnt Supmntal","651255000295","MSU","Gift Aid","MSU_GiftAid"
"1132","AZ Spartans Scholarship","651255000300","MSU","Gift Aid","MSU_GiftAid"
"1132R","AZ Spartans Scholarship","651255000301","MSU","Gift Aid","MSU_GiftAid"
"1140","Morrice Endowed Sch","651255000305","MSU","Gift Aid","MSU_GiftAid"
"1147","Debate Team Scholarship","651255000320","MSU","Gift Aid","MSU_GiftAid"
"1147A","Debate Team Scholarship","651255000321","MSU","Gift Aid","MSU_GiftAid"
"1147G","Waldron Debate Award","651255000322","MSU","Gift Aid","MSU_GiftAid"
"1183R","Norman, Kara Mem Schlr","651255000330","MSU","Gift Aid","MSU_GiftAid"
"1195R","MSU Alumni Oceana Co","651255000346","MSU","Gift Aid","MSU_GiftAid"
"1210","Rout, Leslie B Schlrshp","651255000360","MSU","Gift Aid","MSU_GiftAid"
"1210A","Rout, Leslie B Schlrshp","651255000361","MSU","Gift Aid","MSU_GiftAid"
"1229","Meyer, Lee Scholarship","651255000365","MSU","Gift Aid","MSU_GiftAid"
"1252","Selinger, John&Catherine","651255000375","MSU","Gift Aid","MSU_GiftAid"
"1296","Walter Wolpin Award","651255000380","MSU","Gift Aid","MSU_GiftAid"
"1401C","Welcome Here Scholarship","651255000385","MSU","Gift Aid","MSU_GiftAid"
"2000L","Alumni Distinguished Scholarship","651255000390","MSU","Gift Aid","MSU_GiftAid"
"2000T","Alumni Dist Tuition","651255000391","MSU","Gift Aid","MSU_GiftAid"
"2002","Spartan Book Club - ADM","651255000395","MSU","Gift Aid","MSU_GiftAid"
"2002A","Spartan Book Club Engrng","651255000400","MSU","Gift Aid","MSU_GiftAid"
"2002B","Spartan Book Club - SSC","651255000405","MSU","Gift Aid","MSU_GiftAid"
"2002E","Spartan Grant","651255000415","MSU","Gift Aid","MSU_GiftAid"
"2002F","Spartan Book Club RCAH","651255000420","MSU","Gift Aid","MSU_GiftAid"
"2002J","Spartan Book Club - JMC","651255000430","MSU","Gift Aid","MSU_GiftAid"
"2002L","MSU Book Scholarship","651255000440","MSU","Gift Aid","MSU_GiftAid"
"2002M","Spartan Book Club - LB","651255000445","MSU","Gift Aid","MSU_GiftAid"
"2015","Art Discretionary","651255000455","MSU","Gift Aid","MSU_GiftAid"
"1186","DoS Grant","651255000457","MSU","Gift Aid","MSU_GiftAid"
"1204","NOVA Grant Project","651255000458","MSU","Gift Aid","MSU_GiftAid"
"2022","Athletic Student Trainer","651255000460","MSU","Gift Aid","MSU_GiftAid"
"2026","American Hotel/Motel Sch","651255000465","MSU","Gift Aid","MSU_GiftAid"
"2035","Lehrke, Walter Alice Exp","651255000485","MSU","Gift Aid","MSU_GiftAid"
"2033","Ann, Kristine Schlrshp","651255000486","MSU","Gift Aid","MSU_GiftAid"
"2034","DDL Study Abroad","651255000487","MSU","Gift Aid","MSU_GiftAid"
"2041","AG Economics Scholarship","651255000490","MSU","Gift Aid","MSU_GiftAid"
"2044","Advertising Award","651255000505","MSU","Gift Aid","MSU_GiftAid"
"2047A","CAL Internship Scholarsp","651255000515","MSU","Gift Aid","MSU_GiftAid"
"2047D","Global Studies Award","651255000520","MSU","Gift Aid","MSU_GiftAid"
"2047N","Fiore Book Scholarship","651255000525","MSU","Gift Aid","MSU_GiftAid"
"2047S","CAL Excel Network","651255000535","MSU","Gift Aid","MSU_GiftAid"
"2047W","CAL Scholarship","651255000536","MSU","Gift Aid","MSU_GiftAid"
"2047T","CAL Beyond Boundaries","651255000540","MSU","Gift Aid","MSU_GiftAid"
"2047U","CAL Supplemental Citizen","651255000545","MSU","Gift Aid","MSU_GiftAid"
"2047Y","CAL Study Away","651255000550","MSU","Gift Aid","MSU_GiftAid"
"2054E","Athletic Manager Award","651255000575","MSU","Gift Aid","MSU_GiftAid"
"2055","Spartan Fund - Womens BB","651255000580","MSU","Gift Aid","MSU_GiftAid"
"2057","San Antonio Spartans","651255000585","MSU","Gift Aid","MSU_GiftAid"
"2065","Broad Coll of Business","651255000600","MSU","Gift Aid","MSU_GiftAid"
"2065E","Eli Broad Ilitch Award","651255000610","MSU","Gift Aid","MSU_GiftAid"
"2065J","Residential Business Award","651255000611","MSU","Gift Aid","MSU_GiftAid"
"2064","Ernst & Young RBC Prog","651255000612","MSU","Gift Aid","MSU_GiftAid"
"2065F","Broad Joncheere Family","651255000615","MSU","Gift Aid","MSU_GiftAid"
"2065G","Frank W Glynn Endowed","651255000620","MSU","Gift Aid","MSU_GiftAid"
"2065H","Broad Coll Residential","651255000625","MSU","Gift Aid","MSU_GiftAid"
"2069","NSF SStem Voit","651255000635","MSU","Gift Aid","MSU_GiftAid"
"2070L","MSU Sept 11 Schl","651255000641","MSU","Gift Aid","MSU_GiftAid"
"2072","Accounting Award","651255000645","MSU","Gift Aid","MSU_GiftAid"
"2072P","Accounting Award","651255000650","MSU","Gift Aid","MSU_GiftAid"
"2072Q","KPMG Scholarship","651255000651","MSU","Gift Aid","MSU_GiftAid"
"2075B","Football Camp","651255000655","MSU","Gift Aid","MSU_GiftAid"
"2075A","Athl Student Manager","651255000661","MSU","Gift Aid","MSU_GiftAid"
"2075Q","Athl Stu Mngr Soccer","651255000666","MSU","Gift Aid","MSU_GiftAid"
"2075M","MBB Summer Camp","651255000671","MSU","Gift Aid","MSU_GiftAid"
"2671D","Student Manager WSB","651255000676","MSU","Gift Aid","MSU_GiftAid"
"2077A","Bartlett Gerald Memorial","651255000690","MSU","Gift Aid","MSU_GiftAid"
"2080","Budres Foundation","651255000695","MSU","Gift Aid","MSU_GiftAid"
"2080B","Forestry Scholarships","651255000705","MSU","Gift Aid","MSU_GiftAid"
"2080D","Forestry Urban WildFIRE","651255000706","MSU","Gift Aid","MSU_GiftAid"
"2087","Brown, W. R. Engineering","651255000710","MSU","Gift Aid","MSU_GiftAid"
"2088","Thomas Stahr Scholarship","651255000715","MSU","Gift Aid","MSU_GiftAid"
"2099B","Mowbray Scholars","651255000720","MSU","Gift Aid","MSU_GiftAid"
"2104","Board of Trustees","651255000730","MSU","Gift Aid","MSU_GiftAid"
"2104F","Board of Trustees","651255000731","MSU","Gift Aid","MSU_GiftAid"
"1022","MSU Achievement Scholarship","651255000732","MSU","Gift Aid","MSU_GiftAid"
"2105","Bldg Construction Schlr","651255000735","MSU","Gift Aid","MSU_GiftAid"
"2115","Advertising","651255000746","MSU","Gift Aid","MSU_GiftAid"
"2115A","Advertising-Ugres","651255000747","MSU","Gift Aid","MSU_GiftAid"
"2121","Biochemistry Award","651255000750","MSU","Gift Aid","MSU_GiftAid"
"2121F","P. Fraker Undergrad","651255000755","MSU","Gift Aid","MSU_GiftAid"
"2123","Music Scholarship","651255000760","MSU","Gift Aid","MSU_GiftAid"
"2123A","Ross Marching Band Award","651255000765","MSU","Gift Aid","MSU_GiftAid"
"2123D","Spartan Champinshp Drums","651255000766","MSU","Gift Aid","MSU_GiftAid"
"2123V","Lozon, Richard Jazz Scho","651255000775","MSU","Gift Aid","MSU_GiftAid"
"2145E","Study Abroad Scholarship","651255000800","MSU","Gift Aid","MSU_GiftAid"
"2170","CHM Faculty/Staff Scholr","651255000805","MSU","Gift Aid","MSU_GiftAid"
"2170D","W MI Medical Student","651255000815","MSU","Gift Aid","MSU_GiftAid"
"2170E","Assiff, Kathleen Endowed","651255000820","MSU","Gift Aid","MSU_GiftAid"
"2170F","Lipscomb-Dean Family","651255000825","MSU","Gift Aid","MSU_GiftAid"
"2170G","Ilardo Family Scholarshp","651255000830","MSU","Gift Aid","MSU_GiftAid"
"2173","Lake CHM Sch","651255000835","MSU","Gift Aid","MSU_GiftAid"
"2170I","Laure Edmunds, MD","651255000836","MSU","Gift Aid","MSU_GiftAid"
"2182B","VetMed Research","651255000851","MSU","Gift Aid","MSU_GiftAid"
"2182P","CVM Dechra Excellence","651255000852","MSU","Gift Aid","MSU_GiftAid"
"2182Q","CVM Nestle Purina Award","651255000853","MSU","Gift Aid","MSU_GiftAid"
"2182E","CVM Endowed Scholarship","651255000855","MSU","Gift Aid","MSU_GiftAid"
"2183","Colina, Richard Mem Schl","651255000865","MSU","Gift Aid","MSU_GiftAid"
"2183A","Colina, Richard Mem Endw","651255000870","MSU","Gift Aid","MSU_GiftAid"
"2204D","Massumy Family Enwd Sch","651255000885","MSU","Gift Aid","MSU_GiftAid"
"2204E","Proudfoot Endw Schorshp","651255000890","MSU","Gift Aid","MSU_GiftAid"
"2210","CVIP Scholarship","651255000930","MSU","Gift Aid","MSU_GiftAid"
"2221D","Arts & Letters Citizen","651255000935","MSU","Gift Aid","MSU_GiftAid"
"2227N","CANR STEM-Fee","651255000945","MSU","Gift Aid","MSU_GiftAid"
"2227S","Glassen Scholars","651255000950","MSU","Gift Aid","MSU_GiftAid"
"2227V","CANR Scholarship","651255000955","MSU","Gift Aid","MSU_GiftAid"
"2233","Criminal Justice Schlrs","651255000960","MSU","Gift Aid","MSU_GiftAid"
"2233D","Criminal Jusice","651255000965","MSU","Gift Aid","MSU_GiftAid"
"2235","College of Nursing","651255000970","MSU","Gift Aid","MSU_GiftAid"
"2235A","Undergraduate Research","651255000975","MSU","Gift Aid","MSU_GiftAid"
"2236","Creekmore, Anna M. Award","651255000980","MSU","Gift Aid","MSU_GiftAid"
"2247D","CHM Bandstra","651255001005","MSU","Gift Aid","MSU_GiftAid"
"2247T","ABLE Stipend","651255001015","MSU","Gift Aid","MSU_GiftAid"
"2247Y","CHM Ambassador Award","651255001025","MSU","Gift Aid","MSU_GiftAid"
"2247Z","CHM SEMAH Program","651255001030","MSU","Gift Aid","MSU_GiftAid"
"2272","ACE Bridge Program","651255001031","MSU","Gift Aid","MSU_GiftAid"
"2249","Economics Discretionary","651255001035","MSU","Gift Aid","MSU_GiftAid"
"2249B","Economics-Sims","651255001036","MSU","Gift Aid","MSU_GiftAid"
"2250","Computer Science Schlr","651255001040","MSU","Gift Aid","MSU_GiftAid"
"2254A","CARRS Award","651255001045","MSU","Gift Aid","MSU_GiftAid"
"2269B","Cosper, Thomas Fin Mkts","651255001055","MSU","Gift Aid","MSU_GiftAid"
"2269G","Finance Development Fund","651255001060","MSU","Gift Aid","MSU_GiftAid"
"2289","Doctoral Tuition Grant","651255001065","MSU","Gift Aid","MSU_GiftAid"
"2289A","Doctoral Tuition Grant","651255001070","MSU","Gift Aid","MSU_GiftAid"
"2293","Comm Arts & Sciences","651255001080","MSU","Gift Aid","MSU_GiftAid"
"2293A","CAS - ICVPB Award","651255001085","MSU","Gift Aid","MSU_GiftAid"
"2293J","CAS Dean","651255001086","MSU","Gift Aid","MSU_GiftAid"
"2293Q","Pearson Internship","651255001090","MSU","Gift Aid","MSU_GiftAid"
"2309","Education Fund","651255001110","MSU","Gift Aid","MSU_GiftAid"
"2309M","Education Dean's Award","651255001140","MSU","Gift Aid","MSU_GiftAid"
"2312","Com Non-Resident Award","651255001170","MSU","Gift Aid","MSU_GiftAid"
"2323D","Philosophy - CNS Undergr","651255001175","MSU","Gift Aid","MSU_GiftAid"
"2324","Social Science Fund","651255001180","MSU","Gift Aid","MSU_GiftAid"
"2324A","ICPSR Scholarship","651255001185","MSU","Gift Aid","MSU_GiftAid"
"2324F","Political Science Award","651255001186","MSU","Gift Aid","MSU_GiftAid"
"2343A","DPO Scholars Program","651255001205","MSU","Gift Aid","MSU_GiftAid"
"2343D","Diversity Programs","651255001210","MSU","Gift Aid","MSU_GiftAid"
"2350A","Civil & Environ Eng.","651255001215","MSU","Gift Aid","MSU_GiftAid"
"2355","Camp Staff","651255001225","MSU","Gift Aid","MSU_GiftAid"
"2375","Engineering Diversity","651255001230","MSU","Gift Aid","MSU_GiftAid"
"2375A","Enginering Dean Showcase","651255001235","MSU","Gift Aid","MSU_GiftAid"
"2384","Production Agriculture","651255001245","MSU","Gift Aid","MSU_GiftAid"
"2385E","Peters Civil Engineering","651255001246","MSU","Gift Aid","MSU_GiftAid"
"2386","Engineering Coop Schlr","651255001250","MSU","Gift Aid","MSU_GiftAid"
"2386L","Engineering Coop Schlr","651255001251","MSU","Gift Aid","MSU_GiftAid"
"2386F","Engineering Coop Fall","651255001255","MSU","Gift Aid","MSU_GiftAid"
"2387","Engineering General Acct","651255001260","MSU","Gift Aid","MSU_GiftAid"
"2387A","Engineering Lamach","651255001265","MSU","Gift Aid","MSU_GiftAid"
"2387H","Engineering Discretionar","651255001270","MSU","Gift Aid","MSU_GiftAid"
"2387K","Engineering AES Travel","651255001271","MSU","Gift Aid","MSU_GiftAid"
"2387J","Engineering Rm/Board","651255001275","MSU","Gift Aid","MSU_GiftAid"
"2389","Chem Engineering Schlr","651255001280","MSU","Gift Aid","MSU_GiftAid"
"2392","Social Science Schp","651255001286","MSU","Gift Aid","MSU_GiftAid"
"2397","Agricultural Engineering","651255001300","MSU","Gift Aid","MSU_GiftAid"
"2398","Flint Area Med Edu Staff","651255001305","MSU","Gift Aid","MSU_GiftAid"
"2402F","Biosystems Agr Enginrng","651255001310","MSU","Gift Aid","MSU_GiftAid"
"2407","Delores Huerta Exp Fund","651255001315","MSU","Gift Aid","MSU_GiftAid"
"2406","Baker/Epskamp","651255001316","MSU","Gift Aid","MSU_GiftAid"
"2421","FED Garden Clubs of Mich","651255001320","MSU","Gift Aid","MSU_GiftAid"
"2422","Food Sci Human Nutrition","651255001325","MSU","Gift Aid","MSU_GiftAid"
"2422E","Food Sci Human Nutrition","651255001330","MSU","Gift Aid","MSU_GiftAid"
"2431","Fisheries & Wildlife","651255001335","MSU","Gift Aid","MSU_GiftAid"
"2431A","Fisheries Hicks Scholrsp","651255001336","MSU","Gift Aid","MSU_GiftAid"
"2445N","Forestry Grad Symposium","651255001355","MSU","Gift Aid","MSU_GiftAid"
"2445P","Forestry - USDA MSP","651255001360","MSU","Gift Aid","MSU_GiftAid"
"2452","Geography Award","651255001365","MSU","Gift Aid","MSU_GiftAid"
"2469","Pride Endowed","651255001370","MSU","Gift Aid","MSU_GiftAid"
"2468","Janet A. Blanchard 4-H Sch","651255001371","MSU","Gift Aid","MSU_GiftAid"
"2476L","Gardner, Mary A Award","651255001380","MSU","Gift Aid","MSU_GiftAid"
"2478A","Communication Award","651255001385","MSU","Gift Aid","MSU_GiftAid"
"2506","Grissim Family Endowed","651255001410","MSU","Gift Aid","MSU_GiftAid"
"2514B","College of Music-Labor","651255001420","MSU","Gift Aid","MSU_GiftAid"
"2514I","Gourwitz Ex Scholar","651255001425","MSU","Gift Aid","MSU_GiftAid"
"2524","Journalism Scholarship","651255001435","MSU","Gift Aid","MSU_GiftAid"
"2559B","HC Non-Res Tuition Grant","651255001450","MSU","Gift Aid","MSU_GiftAid"
"2559S","HC Non-Res Tuition Grant","651255001465","MSU","Gift Aid","MSU_GiftAid"
"2562","Honors College National","651255001470","MSU","Gift Aid","MSU_GiftAid"
"2566","Honors College State","651255001480","MSU","Gift Aid","MSU_GiftAid"
"M_2566","Honors College State","651255001481","MSU","Gift Aid","MSU_GiftAid"
"2571","Hagelshaw Scholarship","651255001485","MSU","Gift Aid","MSU_GiftAid"
"2597","Honors College Disc","651255001490","MSU","Gift Aid","MSU_GiftAid"
"2598","HC Opportunity Endowed","651255001491","MSU","Gift Aid","MSU_GiftAid"
"2611","HRI Director's Fund","651255001495","MSU","Gift Aid","MSU_GiftAid"
"2634A","McAllister Armenteros","651255001500","MSU","Gift Aid","MSU_GiftAid"
"2636","MJ and TB Simon Endwd","651255001510","MSU","Gift Aid","MSU_GiftAid"
"2637","Patricia A Jones Mem Sch","651255001515","MSU","Gift Aid","MSU_GiftAid"
"2639","Internat'l Studies Schol","651255001525","MSU","Gift Aid","MSU_GiftAid"
"2644","St. John, John Endowed","651255001530","MSU","Gift Aid","MSU_GiftAid"
"2644R","St. John, John Endowed","651255001535","MSU","Gift Aid","MSU_GiftAid"
"2658","HC Diverstiy Leaders Sch","651255001540","MSU","Gift Aid","MSU_GiftAid"
"2658D","HC Enrichment Award","651255001545","MSU","Gift Aid","MSU_GiftAid"
"2658E","HC Dean Award","651255001550","MSU","Gift Aid","MSU_GiftAid"
"2658G","Honors College GF","651255001555","MSU","Gift Aid","MSU_GiftAid"
"2670","Lawrence and Krigens","651255001560","MSU","Gift Aid","MSU_GiftAid"
"2696E","James Madison College","651255001570","MSU","Gift Aid","MSU_GiftAid"
"2696S","JMC Kautz Prize Winner","651255001571","MSU","Gift Aid","MSU_GiftAid"
"2697D","Summer Research SURF","651255001572","MSU","Gift Aid","MSU_GiftAid"
"2696W","JMC Early Start Program","651255001573","MSU","Gift Aid","MSU_GiftAid"
"2698","Schechter, Michael Endow","651255001580","MSU","Gift Aid","MSU_GiftAid"
"2706E","Journalism Gardner Award","651255001585","MSU","Gift Aid","MSU_GiftAid"
"2708A","Kerr Colin Marching Band","651255001590","MSU","Gift Aid","MSU_GiftAid"
"2770","Bull, Nancy and David","651255001600","MSU","Gift Aid","MSU_GiftAid"
"2780P","Academic Excellence","651255001605","MSU","Gift Aid","MSU_GiftAid"
"2787","Institute of Ag Tech","651255001615","MSU","Gift Aid","MSU_GiftAid"
"2800","Hach Scientific Award","651255001625","MSU","Gift Aid","MSU_GiftAid"
"2810","Landscape Architecture","651255001635","MSU","Gift Aid","MSU_GiftAid"
"2834J","Ctr for Integ Studies","651255001645","MSU","Gift Aid","MSU_GiftAid"
"2834K","Ctr for Integ Studies","651255001650","MSU","Gift Aid","MSU_GiftAid"
"2860A","Mistele Ruth Scholarship","651255001665","MSU","Gift Aid","MSU_GiftAid"
"2866","Supply Chain Management","651255001670","MSU","Gift Aid","MSU_GiftAid"
"2859","Drs Satish and Gupta","651255001671","MSU","Gift Aid","MSU_GiftAid"
"2889","MBP","651255001680","MSU","Gift Aid","MSU_GiftAid"
"2892","Math Fund","651255001685","MSU","Gift Aid","MSU_GiftAid"
"2898N","MSU Wade McCree Schlrshp","651255001690","MSU","Gift Aid","MSU_GiftAid"
"2904","Knorr/Mentzer/Byers Sch","651255001696","MSU","Gift Aid","MSU_GiftAid"
"2905F","Special Award","651255001700","MSU","Gift Aid","MSU_GiftAid"
"2905J","James Madison College","651255001705","MSU","Gift Aid","MSU_GiftAid"
"2905M","James Madison College","651255001710","MSU","Gift Aid","MSU_GiftAid"
"2920B","MICROBILOLOGY Reddy","651255001725","MSU","Gift Aid","MSU_GiftAid"
"2938","Francella & Howard Schp","651255001740","MSU","Gift Aid","MSU_GiftAid"
"2936","Entomology Award","651255001741","MSU","Gift Aid","MSU_GiftAid"
"2950","MSU Endowed Grant Award","651255001750","MSU","Gift Aid","MSU_GiftAid"
"2960","Mich Milk Producers Sch","651255001775","MSU","Gift Aid","MSU_GiftAid"
"2965","MBA Program","651255001780","MSU","Gift Aid","MSU_GiftAid"
"2964","Engineering Grad Scholars","651255001781","MSU","Gift Aid","MSU_GiftAid"
"2965D","EMBA Nonprofit AWARD","651255001785","MSU","Gift Aid","MSU_GiftAid"
"2975","Mich Crop Improvemnt Sch","651255001795","MSU","Gift Aid","MSU_GiftAid"
"2980E","CNS Connections","651255001805","MSU","Gift Aid","MSU_GiftAid"
"2983","FTMBA Admit Stu Travel","651255001815","MSU","Gift Aid","MSU_GiftAid"
"2995","Michigan Practice CHM","651255001830","MSU","Gift Aid","MSU_GiftAid"
"3007D","Camp donors","651255001835","MSU","Gift Aid","MSU_GiftAid"
"3011","James Ian Gray Scholrshp","651255001840","MSU","Gift Aid","MSU_GiftAid"
"3013K","CVM Kiernan Award","651255001870","MSU","Gift Aid","MSU_GiftAid"
"2011","Ryason, Louis Scholarshp","651255001901","MSU","Gift Aid","MSU_GiftAid"
"2010","Heavenrich Endwd Schlrship","651255001902","MSU","Gift Aid","MSU_GiftAid"
"2012","Bob Pettapiece Endowed Scho","651255001903","MSU","Gift Aid","MSU_GiftAid"
"3017","Nursing College Award","651255001905","MSU","Gift Aid","MSU_GiftAid"
"3017S","Dingerson Nursing","651255001907","MSU","Gift Aid","MSU_GiftAid"
"3018D","Knepper, Nellie","651255001915","MSU","Gift Aid","MSU_GiftAid"
"3018E","Wong Scholarship","651255001920","MSU","Gift Aid","MSU_GiftAid"
"3018H","CNS Undergrad Research","651255001925","MSU","Gift Aid","MSU_GiftAid"
"3024","Natural Science Award","651255001950","MSU","Gift Aid","MSU_GiftAid"
